member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,2,23,48,2125.6699999999996,600.0,-1525.6699999999996,176.69399999999996
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,2,21,46,2164.2200000000003,800.0,-1364.2200000000003,173.121
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,2,27,72,3128.6799999999994,600.0,-2528.6799999999994,236.33574999999982
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,2,23,44,1945.739999999999,600.0,-1345.739999999999,143.02475
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,2,27,59,2520.1099999999997,600.0,-1920.1099999999997,159.8655
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,2,31,67,3296.980000000001,600.0,-2696.980000000001,253.02824999999996
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,2,18,36,1526.0299999999997,500.0,-1026.0299999999997,118.81075000000001
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,2,25,56,2523.5199999999995,800.0,-1723.5199999999995,203.3182499999999
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,2,14,37,1620.2200000000005,800.0,-820.2200000000005,125.31075000000001
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,2,22,57,2593.81,1000.0,-1593.81,171.17225000000002
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,2,24,57,2696.9699999999993,1000.0,-1696.9699999999993,200.80649999999997
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,2,25,59,2760.8299999999995,500.0,-2260.8299999999995,220.51725
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,2,16,34,1525.4300000000003,500.0,-1025.4300000000003,116.26450000000001
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,2,26,61,2736.26,1000.0,-1736.2600000000002,208.45400000000004
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,2,24,52,2232.2699999999995,600.0,-1632.2699999999995,164.56625
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,2,21,41,1988.35,600.0,-1388.35,151.139
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,2,24,49,2176.85,500.0,-1676.85,165.85575
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,2,27,64,2878.31,600.0,-2278.31,230.89925000000008
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,2,22,49,2297.6,500.0,-1797.6,176.84299999999996
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,2,24,49,2095.9599999999996,800.0,-1295.9599999999996,180.6445
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,2,18,41,1789.88,500.0,-1289.88,130.10875000000001
47,Joyce,Newton,F,Joyce.Ne@gmail.com,Herzelia,2020,3,23,51,2401.9899999999993,500.0,-1901.9899999999993,183.57224999999994
126,Macey,Almond,M,Macey.Almond@yahoo.com,Tel Aviv,2020,3,24,58,2467.469999999999,1000.0,-1467.469999999999,185.37099999999998
68,Aydin,Hirst,M,Aydin.Hirst@hotmail.com,Tel Aviv,2020,3,27,64,2915.54,1000.0,-1915.54,203.16450000000006
53,Lilly-Ann,Frey,F,Li.Fr@hotmail.com,Tel Aviv,2020,3,23,58,2384.260000000001,1000.0,-1384.2600000000011,188.38199999999998
115,Rami,Sexton,M,Rami.Sexton@hotmail.com,Ramat Gan,2020,3,30,67,3099.2400000000002,600.0,-2499.2400000000002,236.73374999999993
193,Mira,Kent,M,Mi.Kent@walla.co.il,Tel Aviv,2020,3,30,65,3004.880000000001,500.0,-2504.880000000001,241.31400000000002
192,Amrit,Haworth,M,Am.Ha@hotmail.com,Givatayim,2020,3,24,48,2050.2400000000002,1000.0,-1050.2400000000002,159.91649999999998
19,Nico,Hastings,M,Ni.Hastings@walla.co.il,Givatayim,2020,3,24,55,2438.2600000000016,1000.0,-1438.2600000000016,181.46374999999998
176,Amman,Zavala,F,Am.Zavala@gmail.com,Givatayim,2020,3,23,50,2173.6400000000003,600.0,-1573.6400000000003,158.33824999999996
130,Haleemah,Davidson,F,Haleemah.Da@yahoo.com,Tel Aviv,2020,3,30,73,3269.1400000000012,1000.0,-2269.1400000000012,257.4579999999999
84,Simone,Morse,F,Si.Mo@hotmail.com,Givatayim,2020,3,23,59,2676.8500000000004,500.0,-2176.8500000000004,213.8565
195,Samuel,Huerta,M,Sa.Huerta@gmail.com,Ramat Gan,2020,3,28,72,3288.5099999999998,800.0,-2488.5099999999998,260.4207500000001
191,Kara,Thompson,F,Kara.Thompson@gmail.com,Ramat Gan,2020,3,19,36,1708.4599999999998,800.0,-908.4599999999998,144.96550000000002
77,Claude,Patel,M,Cl.Pa@yahoo.com,Tel Aviv,2020,3,35,77,3510.02,600.0,-2910.02,279.17075000000006
133,Liyana,Stanton,F,Li.Stanton@hotmail.com,Ramat Gan,2020,3,17,40,1480.0299999999995,800.0,-680.0299999999995,111.03300000000003
67,Campbell,Alvarez,M,Campbell.Alvarez@hotmail.com,Givatayim,2020,3,25,59,2558.96,600.0,-1958.96,202.18674999999988
2,Landon,Bishop,F,La.Bi@gmail.com,Herzelia,2020,3,19,45,2139.8999999999996,500.0,-1639.8999999999996,162.58
69,Griff,Blackwell,M,Griff.Blackwell@walla.co.il,Ramat Hasharon,2020,3,28,64,2843.8800000000006,1000.0,-1843.8800000000006,227.05700000000007
82,Misha,Ashley,M,Mi.As@hotmail.com,Ramat Hasharon,2020,3,28,58,2679.18,1000.0,-1679.1799999999998,215.17449999999997
177,Sydney,Wells,F,Sy.Wells@yahoo.com,Tel Aviv,2020,3,34,68,3026.73,500.0,-2526.73,220.5455000000001
174,Freyja,Molina,F,Fr.Mo@hotmail.com,Tel Aviv,2020,3,27,64,2893.0200000000004,600.0,-2293.0200000000004,222.24125
7,Asia,Tang,F,Asia.Ta@hotmail.com,Herzelia,2020,3,37,90,3720.9000000000015,500.0,-3220.9000000000015,292.9259999999998
58,Colleen,Steele,F,Co.St@hotmail.com,Tel Aviv,2020,3,24,60,2871.9999999999995,800.0,-2071.9999999999995,235.2355
132,Yousuf,Banks,M,Yousuf.Ba@hotmail.com,Ramat Gan,2020,3,30,61,2576.85,800.0,-1776.85,203.29424999999995
162,Christos,Rodriquez,M,Ch.Ro@yahoo.com,Ramat Hasharon,2020,3,33,74,3331.4300000000003,800.0,-2531.4300000000003,262.21624999999995
128,Parker,Drake,M,Parker.Dr@walla.co.il,Ramat Hasharon,2020,3,31,72,3260.550000000001,800.0,-2460.550000000001,238.63625000000002
59,Jaydon,Trujillo,M,Jaydon.Tr@walla.co.il,Tel Aviv,2020,3,30,62,2923.1299999999997,1000.0,-1923.1299999999997,245.8215
22,Mikaela,Croft,F,Mi.Croft@gmail.com,Givatayim,2020,3,27,62,2791.6600000000003,1000.0,-1791.6600000000003,197.43175000000002
198,Drew,Begum,M,Drew.Begum@gmail.com,Ramat Hasharon,2020,3,24,60,2772.9,800.0,-1972.9,205.876
196,Juan,Barlow,M,Juan.Ba@yahoo.com,Herzelia,2020,3,22,48,2125.0099999999998,500.0,-1625.0099999999998,160.4225
140,Florrie,Wilson,F,Fl.Wilson@walla.co.il,Tel Aviv,2020,3,24,53,2345.2900000000004,600.0,-1745.2900000000004,191.65225
150,Lilly-Mae,Greer,F,Li.Gr@hotmail.com,Ramat Hasharon,2020,3,21,48,2134.5200000000004,800.0,-1334.5200000000004,167.88049999999998
161,Callen,Dodd,M,Ca.Dodd@hotmail.com,Ramat Hasharon,2020,3,23,55,2717.47,500.0,-2217.47,208.85275
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,3,28,68,2928.9700000000003,800.0,-2128.9700000000003,225.81325000000007
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,3,21,49,2410.159999999999,800.0,-1610.159999999999,179.66125000000002
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,3,31,57,2592.9800000000005,500.0,-2092.9800000000005,180.12124999999997
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,3,25,57,2546.02,600.0,-1946.02,196.66850000000005
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,3,27,62,2556.4700000000007,500.0,-2056.4700000000007,217.83675000000008
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,3,23,59,2679.3400000000006,1000.0,-1679.3400000000006,213.539
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,3,33,66,2997.040000000001,500.0,-2497.040000000001,237.34799999999996
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,3,29,62,2713.7999999999997,800.0,-1913.7999999999997,203.50650000000005
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,3,28,59,2566.7799999999997,500.0,-2066.7799999999997,187.0135
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,3,29,80,3589.6599999999994,600.0,-2989.6599999999994,277.2197500000001
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,3,42,98,4447.380000000001,1000.0,-3447.380000000001,346.53625000000005
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,3,19,41,1590.54,800.0,-790.54,117.3655
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,3,33,73,3071.93,500.0,-2571.93,248.50300000000007
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,3,26,50,2045.9399999999991,500.0,-1545.9399999999991,155.90874999999997
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,3,31,66,2930.8800000000006,600.0,-2330.8800000000006,205.45850000000002
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,3,31,47,2156.26,800.0,-1356.2600000000002,171.57874999999999
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,3,24,44,1894.3200000000002,600.0,-1294.3200000000002,159.64674999999997
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,3,25,52,2197.61,500.0,-1697.6100000000001,169.76525
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,3,17,41,1953.1099999999997,600.0,-1353.1099999999997,131.26999999999995
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,3,24,53,2222.4199999999996,1000.0,-1222.4199999999996,182.57725
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,3,27,50,2428.8699999999994,600.0,-1828.8699999999994,190.26075000000003
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,3,29,64,2567.3799999999997,500.0,-2067.3799999999997,207.78949999999992
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,3,30,71,2995.7500000000005,800.0,-2195.7500000000005,200.72025000000002
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,3,38,77,3417.559999999999,1000.0,-2417.559999999999,268.8877499999999
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,3,22,38,1333.6000000000001,500.0,-833.6000000000001,104.04950000000005
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,3,28,56,2624.43,600.0,-2024.4299999999998,200.25424999999996
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,3,28,63,2578.37,1000.0,-1578.37,201.9042499999999
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,3,41,90,3573.9300000000007,600.0,-2973.9300000000007,262.529
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,3,18,34,1465.3000000000004,500.0,-965.3000000000004,115.45049999999999
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,3,23,54,2577.51,1000.0,-1577.5100000000002,214.31824999999998
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,3,33,81,3799.039999999999,600.0,-3199.039999999999,298.21575000000007
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,3,22,47,2179.05,600.0,-1579.0500000000002,173.02924999999996
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,3,37,90,3748.209999999999,500.0,-3248.209999999999,294.42775000000006
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,3,25,58,2657.1,500.0,-2157.1,204.89450000000005
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,3,33,84,3887.7399999999993,500.0,-3387.7399999999993,312.23824999999994
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,3,17,38,1686.02,800.0,-886.02,123.36000000000001
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,3,22,50,2273.020000000001,500.0,-1773.020000000001,166.3305
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,3,34,78,3226.8599999999988,800.0,-2426.8599999999988,250.57325
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,3,27,59,2612.82,600.0,-2012.8200000000002,215.39774999999992
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,3,34,86,3614.4,1000.0,-2614.4,268.90125
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,3,24,54,2457.9899999999993,600.0,-1857.9899999999993,212.32875000000004
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,3,31,68,3010.11,800.0,-2210.11,238.72749999999994
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,3,28,58,2784.310000000001,800.0,-1984.3100000000009,215.32250000000005
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,3,29,64,2750.6899999999987,600.0,-2150.6899999999987,213.06225
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,3,26,57,2539.500000000001,1000.0,-1539.500000000001,215.18375
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,3,25,56,2509.93,500.0,-2009.9299999999998,197.53674999999998
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,3,33,72,3615.129999999999,600.0,-3015.129999999999,271.4647499999999
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,3,25,60,2527.8900000000003,500.0,-2027.8900000000003,217.47750000000002
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,3,23,49,2326.8799999999987,600.0,-1726.8799999999987,156.96875
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,3,31,60,2657.16,500.0,-2157.16,206.35975
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,3,32,72,3362.1200000000013,800.0,-2562.1200000000013,281.06975000000006
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,3,32,83,3769.18,500.0,-3269.18,276.90825
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,3,19,45,1972.33,500.0,-1472.33,144.84999999999997
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,3,30,70,3265.309999999998,800.0,-2465.309999999998,248.47724999999994
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,3,29,77,3431.0299999999993,800.0,-2631.0299999999993,252.43425000000008
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,3,24,49,2261.0199999999995,500.0,-1761.0199999999995,161.92100000000002
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,3,30,60,2726.7800000000007,600.0,-2126.7800000000007,193.81524999999993
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,3,37,74,3461.010000000001,1000.0,-2461.010000000001,264.56299999999993
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,3,15,40,1711.2400000000002,500.0,-1211.2400000000002,141.823
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,3,24,57,2396.8200000000006,500.0,-1896.8200000000006,204.75925
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,3,38,83,3616.44,500.0,-3116.44,280.90175
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,3,25,57,2751.2400000000007,600.0,-2151.2400000000007,224.08300000000003
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,3,28,70,3021.3499999999995,800.0,-2221.3499999999995,244.95325000000005
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,3,25,59,2671.9799999999996,800.0,-1871.9799999999996,199.40074999999996
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,3,22,54,2378.1599999999994,800.0,-1578.1599999999994,186.81025
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,3,24,52,2309.3100000000004,1000.0,-1309.3100000000004,170.75999999999993
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,3,43,110,4953.459999999999,1000.0,-3953.459999999999,367.2049999999999
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,3,17,41,1726.1799999999998,1000.0,-726.1799999999998,122.07000000000002
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,3,22,49,2195.97,500.0,-1695.9699999999998,161.70475
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,3,27,66,3144.53,500.0,-2644.53,234.29650000000004
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,3,31,64,2950.64,500.0,-2450.64,241.43799999999996
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,3,22,51,2292.0699999999993,500.0,-1792.0699999999993,166.96649999999994
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,3,31,70,3164.7200000000016,600.0,-2564.7200000000016,259.93725
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,3,24,57,2501.4899999999993,500.0,-2001.4899999999993,193.12550000000005
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,3,24,57,2579.4900000000002,500.0,-2079.4900000000002,198.58024999999998
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,3,25,61,2812.159999999999,600.0,-2212.159999999999,200.88
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,3,32,81,3620.9299999999994,500.0,-3120.9299999999994,242.67174999999997
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,3,13,30,1314.34,1000.0,-314.3399999999999,95.4195
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,3,33,68,2989.599999999999,500.0,-2489.599999999999,234.55975
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,3,34,84,3748.110000000001,600.0,-3148.110000000001,293.54600000000005
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,3,40,103,4825.790000000002,600.0,-4225.790000000002,390.8125
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,3,34,80,3541.44,800.0,-2741.44,280.5205
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,3,28,65,2939.34,500.0,-2439.34,206.66024999999996
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,3,28,72,2915.859999999999,1000.0,-1915.8599999999992,205.31249999999997
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,3,30,72,3268.3,600.0,-2668.3,255.6060000000001
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,3,35,83,3738.209999999999,500.0,-3238.209999999999,281.1899999999999
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,3,28,72,2998.34,800.0,-2198.34,236.45624999999993
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,3,32,87,3758.000000000002,1000.0,-2758.000000000002,306.6909999999998
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,3,33,77,3431.9399999999987,800.0,-2631.9399999999987,243.17249999999999
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,3,27,56,2530.229999999999,800.0,-1730.229999999999,198.07874999999996
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,3,29,58,2377.5099999999998,800.0,-1577.5099999999998,184.33050000000003
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,3,28,66,2920.300000000001,1000.0,-1920.300000000001,199.96524999999997
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,3,29,67,3125.6699999999987,600.0,-2525.6699999999987,248.90800000000002
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,3,38,76,3375.04,800.0,-2575.04,257.5005
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,3,25,44,1997.84,600.0,-1397.84,152.86925000000008
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,3,20,40,1789.4899999999998,600.0,-1189.4899999999998,129.91124999999997
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,3,36,82,3810.8999999999987,800.0,-3010.8999999999987,277.8615
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,3,27,65,2908.8599999999997,600.0,-2308.8599999999997,212.93200000000004
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,3,31,72,2987.06,1000.0,-1987.06,224.7245
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,3,27,49,1979.4699999999998,600.0,-1379.4699999999998,151.48775
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,3,32,78,3555.89,600.0,-2955.89,296.113
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,3,24,52,2428.2599999999993,1000.0,-1428.2599999999993,168.63275000000007
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,3,32,58,2631.95,600.0,-2031.9499999999998,205.09324999999993
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,3,27,55,2306.92,1000.0,-1306.92,181.74125
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,3,33,73,3069.6799999999994,500.0,-2569.6799999999994,215.7062499999999
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,3,22,45,1986.2799999999997,1000.0,-986.2799999999997,134.89975
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,3,28,63,2820.4499999999994,600.0,-2220.4499999999994,228.9667499999999
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,3,26,62,2881.4799999999996,1000.0,-1881.4799999999996,243.1615
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,3,32,73,3322.8500000000004,1000.0,-2322.8500000000004,251.4004999999999
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,3,18,35,1468.2300000000002,1000.0,-468.23000000000025,114.66324999999999
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,3,31,73,3390.34,1000.0,-2390.34,257.51424999999983
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,3,24,67,2759.8500000000004,600.0,-2159.8500000000004,197.64825000000008
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,3,30,66,2787.3499999999995,600.0,-2187.3499999999995,209.213
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,3,36,91,4111.3499999999985,600.0,-3511.3499999999985,298.3304999999999
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,3,24,53,2425.699999999999,1000.0,-1425.699999999999,200.65600000000006
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,3,33,70,3200.01,800.0,-2400.01,233.02849999999995
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,3,30,76,3318.580000000001,1000.0,-2318.580000000001,264.83824999999996
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,3,29,69,3465.619999999999,800.0,-2665.619999999999,262.7495
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,3,28,64,2986.37,1000.0,-1986.37,216.02800000000005
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,3,28,62,2847.7399999999993,800.0,-2047.7399999999993,199.92250000000007
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,3,17,41,1932.3500000000001,600.0,-1332.3500000000001,146.38950000000003
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,3,28,64,3029.6000000000004,500.0,-2529.6000000000004,231.13449999999992
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,3,27,61,2779.82,800.0,-1979.8200000000002,207.7365
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,3,32,81,3392.9200000000005,800.0,-2592.9200000000005,283.88599999999997
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,3,23,51,2300.83,800.0,-1500.83,170.37249999999995
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,3,22,48,1974.77,500.0,-1474.77,146.49575
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,3,37,77,3393.6100000000006,1000.0,-2393.6100000000006,261.78024999999997
70,Ari,Barr,M,Ar.Barr@yahoo.com,Ramat Hasharon,2020,3,27,53,2111.7899999999995,500.0,-1611.7899999999995,154.91775
121,Princess,Timms,F,Pr.Ti@gmail.com,Tel Aviv,2020,3,29,76,3595.82,800.0,-2795.82,289.00925000000007
101,Yaqub,Reese,M,Ya.Reese@gmail.com,Tel Aviv,2020,3,28,70,2832.6700000000014,500.0,-2332.6700000000014,195.57399999999996
180,Bilaal,Berry,M,Bilaal.Berry@yahoo.com,Ramat Gan,2020,3,21,60,2837.060000000001,1000.0,-1837.0600000000009,236.06024999999997
148,Nora,Xiong,M,Nora.Xiong@walla.co.il,Herzelia,2020,3,37,75,3223.2000000000003,1000.0,-2223.2000000000003,267.919
155,Axl,Bull,M,Axl.Bull@walla.co.il,Ramat Hasharon,2020,3,27,57,2693.8799999999997,600.0,-2093.8799999999997,211.85625
116,Tess,Dorsey,F,Tess.Dorsey@yahoo.com,Ramat Hasharon,2020,3,25,61,3008.4599999999996,500.0,-2508.4599999999996,219.2995
13,Jed,Fuentes,M,Je.Fu@hotmail.com,Givatayim,2020,3,19,49,2151.8300000000004,1000.0,-1151.8300000000004,161.3110000000001
123,Romy,Neal,F,Romy.Neal@walla.co.il,Tel Aviv,2020,3,32,80,3677.269999999999,600.0,-3077.269999999999,272.07399999999996
20,Adelina,Ashley,F,Ad.As@hotmail.com,Herzelia,2020,3,31,75,3564.6699999999996,800.0,-2764.6699999999996,258.53575000000006
